barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6927353700415,小蜜仙泡泡棒CW77101,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932363603045,新乐新数字字母变形玩具2810B,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935383070026,彩珀保时捷卡宴车模67002,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947731000227,风火轮火辣小跑车玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952894600542,拾美九通开门遥控车模（2055）,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953440203101,文艺惯性工程车玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953667980304,林达会讲故事的城市服务车玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956812103337,连罡超合金钢甲兽8款G2001,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971974395185,沃奇玩国弹射飞鸟枪玩具WD-025,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970830781193,彩博士数字变形战士系列,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6922791116521,顺昌521伴手礼漓江三宝125g*3,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972144801253,麦乐宝趣味切切乐3069-34,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946785118827,若态自动步枪AK47-LQ901,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953068708996,匹诺考古十大帝王国玺盲盒金色流水玉版,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946785119411,若客智械纪元重装*战地蝎M104,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975741510375,极光良品玩具糖4g,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976571399703,麦拉兔大号超人玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976532220244,树智动漫字母机甲糖果4g,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971680451786,玩乐主义冒险吧！伊布系列盲盒,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911400439687,奥迪双钻玩点无限崩坏星穹铁道叠叠乐,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951144493477,灵动创想奥特曼软胶英雄系列玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972984886823,布鲁可变形金刚群星版第4弹破碎时空71104,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977178660012,联源趣味卡通泡泡风扇玩具388,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977202290512,群奕达696-27声光冒烟震动枪,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951144402806,名侦探柯南咖啡厅毛绒盲盒vol.1,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972984886670,布鲁可74201假面骑士群星版第一弹,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6959162108465,嘉尔乐智能跳舞狗0846,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933974081543,汇丰泰炫卡斗土2裂空悍将变形玩具8154,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933974081529,汇丰泰炫卡斗士2露雳火影8152,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977735297163,锦江变形魔幻金刚J716ABC,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946785121759,潮品若来AMC01经典乐园旋转木马-八音造梦,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933974081512,汇丰泰炫卡斗士变形玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950305806996,三宝暗区突围拼装武器模型,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972984887783,布鲁可漫威英雄群星版第2弹,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975864203178,瑞思益玩仿真车模型,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952025103454,凌盛幻彩水弹车935-326,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976645710281,闪魂第五人格定格时光圆形吧唧第一弹,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977819491005,非人哉-仙山琼阁系列-马口铁徽章盲盒-方形（114）,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972984888872,布鲁可漫威英雄第3弹拼装积木,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951144402851,灵动创想名侦探柯南动物装扮动物装扮毛绒育盒CN1501,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6928544304771,皓童高品质仿真模型双层车辆运输卡车706-67,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970288770190,佳仪益智趣味弹力球玩具糖3g,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950305807276,布鲁可暗区突围合金武器模型-第一弹901101,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975566763338,牧恩速推游戏机玩具,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972228002446,情溢童年封神世界磁力拼块糖玩8g,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951144425478,X灵动潮品CN1801名侦探柯南绒小偶30周年纪毛绒盲盒,男孩玩具,家居用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
